LCLid,tstp,energy(kWh/hh)
MAC000002,8/11/2013 1:00,0.106
MAC000002,8/11/2013 1:30,0.119
MAC000002,8/11/2013 2:00,0.107
MAC000002,8/11/2013 2:30,0.117
MAC000002,8/11/2013 3:00,0.11
MAC000002,8/11/2013 3:30,0.114
MAC000002,8/11/2013 4:00,0.111
MAC000002,8/11/2013 4:30,0.111
MAC000002,8/11/2013 5:00,0.114
MAC000002,8/11/2013 5:30,0.109
MAC000002,8/11/2013 6:00,0.116
MAC000002,8/11/2013 6:30,0.105
MAC000002,8/11/2013 7:00,0.12
MAC000002,8/11/2013 7:30,0.101
MAC000002,8/11/2013 8:00,0.124
MAC000002,8/11/2013 8:30,0.095
MAC000002,8/11/2013 9:00,0.132
MAC000002,8/11/2013 9:30,0.132
MAC000002,8/11/2013 10:00,0.376
MAC000002,8/11/2013 10:30,0.273
MAC000002,8/11/2013 11:00,0.155
MAC000002,8/11/2013 11:30,0.095
MAC000002,8/11/2013 12:00,0.173
MAC000002,8/11/2013 12:30,0.107
MAC000002,8/11/2013 13:00,0.518
MAC000002,8/11/2013 13:30,0.232
MAC000002,8/11/2013 14:00,0.343
MAC000002,8/11/2013 14:30,0.142
MAC000002,8/11/2013 15:00,0.171
MAC000002,8/11/2013 15:30,0.157
MAC000002,8/11/2013 16:00,0.15
MAC000002,8/11/2013 16:30,0.113
MAC000002,8/11/2013 17:00,0.245
MAC000002,8/11/2013 17:30,0.153
MAC000002,8/11/2013 18:00,0.156
MAC000002,8/11/2013 18:30,0.204
MAC000002,8/11/2013 19:00,0.853
MAC000002,8/11/2013 19:30,0.18
MAC000002,8/11/2013 20:00,0.163
MAC000002,8/11/2013 20:30,0.202
MAC000002,8/11/2013 21:00,0.177
MAC000002,8/11/2013 21:30,0.215
MAC000002,8/11/2013 22:00,0.147
MAC000002,8/11/2013 22:30,0.193
MAC000002,8/11/2013 23:00,0.144
MAC000002,8/11/2013 23:30,0.192
MAC000002,8/12/2013 0:00,0.148
MAC000002,8/12/2013 0:30,0.169
MAC000002,8/12/2013 1:00,0.094
MAC000002,8/12/2013 1:30,0.135
MAC000002,8/12/2013 2:00,0.091
MAC000002,8/12/2013 2:30,0.131
MAC000002,8/12/2013 3:00,0.094
MAC000002,8/12/2013 3:30,0.127
MAC000002,8/12/2013 4:00,0.098
MAC000002,8/12/2013 4:30,0.122
MAC000002,8/12/2013 5:00,0.104
MAC000002,8/12/2013 5:30,0.116
MAC000002,8/12/2013 6:00,0.109
MAC000002,8/12/2013 6:30,0.109
MAC000002,8/12/2013 7:00,0.116
MAC000002,8/12/2013 7:30,0.104
MAC000002,8/12/2013 8:00,0.161
MAC000002,8/12/2013 8:30,0.097
MAC000002,8/12/2013 9:00,0.403
MAC000002,8/12/2013 9:30,0.113
MAC000002,8/12/2013 10:00,0.139
MAC000002,8/12/2013 10:30,0.09
MAC000002,8/12/2013 11:00,0.134
MAC000002,8/12/2013 11:30,0.089
MAC000002,8/12/2013 12:00,0.132
MAC000002,8/12/2013 12:30,0.091
MAC000002,8/12/2013 13:00,0.189
MAC000002,8/12/2013 13:30,0.092
MAC000002,8/12/2013 14:00,0.136
MAC000002,8/12/2013 14:30,0.095
MAC000002,8/12/2013 15:00,0.39
MAC000002,8/12/2013 15:30,0.135
MAC000002,8/12/2013 16:00,0.118
MAC000002,8/12/2013 16:30,0.139
MAC000002,8/12/2013 17:00,0.136
MAC000002,8/12/2013 17:30,0.216
MAC000002,8/12/2013 18:00,0.153
MAC000002,8/12/2013 18:30,0.131
MAC000002,8/12/2013 19:00,1.096
MAC000002,8/12/2013 19:30,0.173
MAC000002,8/12/2013 20:00,0.174
MAC000002,8/12/2013 20:30,0.197
MAC000002,8/12/2013 21:00,0.209
MAC000002,8/12/2013 21:30,0.19
MAC000002,8/12/2013 22:00,0.218
MAC000002,8/12/2013 22:30,0.17
MAC000002,8/12/2013 23:00,0.199
MAC000002,8/12/2013 23:30,0.149
MAC000002,8/13/2013 0:00,0.212
MAC000002,8/13/2013 0:30,0.112
MAC000002,8/13/2013 1:00,0.146
MAC000002,8/13/2013 1:30,0.097
MAC000002,8/13/2013 2:00,0.131
MAC000002,8/13/2013 2:30,0.108
MAC000002,8/13/2013 3:00,0.12
MAC000002,8/13/2013 3:30,0.118
MAC000002,8/13/2013 4:00,0.107
MAC000002,8/13/2013 4:30,0.128
MAC000002,8/13/2013 5:00,0.096
MAC000002,8/13/2013 5:30,0.14
MAC000002,8/13/2013 6:00,0.083
MAC000002,8/13/2013 6:30,0.145
MAC000002,8/13/2013 7:00,0.088
MAC000002,8/13/2013 7:30,0.135
MAC000002,8/13/2013 8:00,0.157
MAC000002,8/13/2013 8:30,0.463
MAC000002,8/13/2013 9:00,0.156
MAC000002,8/13/2013 9:30,0.115
MAC000002,8/13/2013 10:00,0.109
MAC000002,8/13/2013 10:30,0.127
MAC000002,8/13/2013 11:00,0.094
MAC000002,8/13/2013 11:30,0.128
MAC000002,8/13/2013 12:00,0.092
MAC000002,8/13/2013 12:30,0.127
MAC000002,8/13/2013 13:00,0.093
MAC000002,8/13/2013 13:30,0.124
MAC000002,8/13/2013 14:00,0.098
MAC000002,8/13/2013 14:30,0.12
MAC000002,8/13/2013 15:00,0.102
MAC000002,8/13/2013 15:30,0.115
MAC000002,8/13/2013 16:00,0.108
MAC000002,8/13/2013 16:30,0.109
MAC000002,8/13/2013 17:00,0.115
MAC000002,8/13/2013 17:30,0.102
MAC000002,8/13/2013 18:00,0.122
MAC000002,8/13/2013 18:30,0.094
MAC000002,8/13/2013 19:00,0.129
MAC000002,8/13/2013 19:30,0.205
MAC000002,8/13/2013 20:00,0.321
MAC000002,8/13/2013 20:30,0.865
MAC000002,8/13/2013 21:00,0.247
MAC000002,8/13/2013 21:30,0.191
MAC000002,8/13/2013 22:00,0.288
MAC000002,8/13/2013 22:30,0.196
MAC000002,8/13/2013 23:00,0.243
MAC000002,8/13/2013 23:30,0.188
MAC000002,8/14/2013 0:00,0.233
MAC000002,8/14/2013 0:30,0.165
MAC000002,8/14/2013 1:00,0.178
MAC000002,8/14/2013 1:30,0.125
MAC000002,8/14/2013 2:00,0.115
MAC000002,8/14/2013 2:30,0.114
MAC000002,8/14/2013 3:00,0.099
MAC000002,8/14/2013 3:30,0.125
MAC000002,8/14/2013 4:00,0.087
MAC000002,8/14/2013 4:30,0.136
MAC000002,8/14/2013 5:00,0.075
MAC000002,8/14/2013 5:30,0.137
MAC000002,8/14/2013 6:00,0.086
MAC000002,8/14/2013 6:30,0.126
MAC000002,8/14/2013 7:00,0.1
MAC000002,8/14/2013 7:30,0.112
MAC000002,8/14/2013 8:00,0.155
MAC000002,8/14/2013 8:30,0.463
MAC000002,8/14/2013 9:00,0.384
MAC000002,8/14/2013 9:30,0.393
MAC000002,8/14/2013 10:00,0.367
MAC000002,8/14/2013 10:30,0.154
MAC000002,8/14/2013 11:00,0.428
MAC000002,8/14/2013 11:30,0.226
MAC000002,8/14/2013 12:00,0.259
MAC000002,8/14/2013 12:30,0.136
MAC000002,8/14/2013 13:00,0.082
MAC000002,8/14/2013 13:30,0.141
MAC000002,8/14/2013 14:00,0.077
MAC000002,8/14/2013 14:30,0.138
MAC000002,8/14/2013 15:00,0.089
MAC000002,8/14/2013 15:30,0.127
MAC000002,8/14/2013 16:00,0.099
MAC000002,8/14/2013 16:30,0.118
MAC000002,8/14/2013 17:00,0.108
MAC000002,8/14/2013 17:30,0.113
MAC000002,8/14/2013 18:00,0.125
MAC000002,8/14/2013 18:30,0.254
MAC000002,8/14/2013 19:00,1.1
MAC000002,8/14/2013 19:30,0.257
MAC000002,8/14/2013 20:00,0.158
MAC000002,8/14/2013 20:30,0.179
MAC000002,8/14/2013 21:00,0.188
MAC000002,8/14/2013 21:30,0.195
MAC000002,8/14/2013 22:00,0.204
MAC000002,8/14/2013 22:30,0.177
MAC000002,8/14/2013 23:00,0.193
MAC000002,8/14/2013 23:30,0.152
MAC000002,8/15/2013 0:00,0.203
MAC000002,8/15/2013 0:30,0.137
MAC000002,8/15/2013 1:00,0.216
MAC000002,8/15/2013 1:30,0.159
MAC000002,8/15/2013 2:00,0.123
MAC000002,8/15/2013 2:30,0.098
MAC000002,8/15/2013 3:00,0.136
MAC000002,8/15/2013 3:30,0.084
MAC000002,8/15/2013 4:00,0.142
MAC000002,8/15/2013 4:30,0.078
MAC000002,8/15/2013 5:00,0.144
MAC000002,8/15/2013 5:30,0.078
MAC000002,8/15/2013 6:00,0.144
MAC000002,8/15/2013 6:30,0.08
MAC000002,8/15/2013 7:00,0.138
MAC000002,8/15/2013 7:30,0.085
MAC000002,8/15/2013 8:00,0.154
MAC000002,8/15/2013 8:30,0.107
MAC000002,8/15/2013 9:00,0.151
MAC000002,8/15/2013 9:30,0.465
MAC000002,8/15/2013 10:00,0.134
MAC000002,8/15/2013 10:30,0.11
MAC000002,8/15/2013 11:00,0.136
MAC000002,8/15/2013 11:30,0.102
MAC000002,8/15/2013 12:00,0.432
MAC000002,8/15/2013 12:30,0.132
MAC000002,8/15/2013 13:00,0.123
MAC000002,8/15/2013 13:30,0.099
MAC000002,8/15/2013 14:00,0.13
MAC000002,8/15/2013 14:30,0.094
MAC000002,8/15/2013 15:00,0.134
MAC000002,8/15/2013 15:30,0.089
MAC000002,8/15/2013 16:00,0.136
MAC000002,8/15/2013 16:30,0.094
MAC000002,8/15/2013 17:00,0.525
MAC000002,8/15/2013 17:30,0.687
MAC000002,8/15/2013 18:00,0.798
MAC000002,8/15/2013 18:30,0.145
MAC000002,8/15/2013 19:00,1.0829999
MAC000002,8/15/2013 19:30,0.161
MAC000002,8/15/2013 20:00,0.208
MAC000002,8/15/2013 20:30,0.198
MAC000002,8/15/2013 21:00,0.269
MAC000002,8/15/2013 21:30,0.218
MAC000002,8/15/2013 22:00,0.282
MAC000002,8/15/2013 22:30,0.202
MAC000002,8/15/2013 23:00,0.249
MAC000002,8/15/2013 23:30,0.176
MAC000002,8/16/2013 0:00,0.221
MAC000002,8/16/2013 0:30,0.134
MAC000002,8/16/2013 1:00,0.201
MAC000002,8/16/2013 1:30,0.139
MAC000002,8/16/2013 2:00,0.185
MAC000002,8/16/2013 2:30,0.096
MAC000002,8/16/2013 3:00,0.138
MAC000002,8/16/2013 3:30,0.089
MAC000002,8/16/2013 4:00,0.134
MAC000002,8/16/2013 4:30,0.093
MAC000002,8/16/2013 5:00,0.13
MAC000002,8/16/2013 5:30,0.095
MAC000002,8/16/2013 6:00,0.125
MAC000002,8/16/2013 6:30,0.099
MAC000002,8/16/2013 7:00,0.12
MAC000002,8/16/2013 7:30,0.104
MAC000002,8/16/2013 8:00,0.155
MAC000002,8/16/2013 8:30,0.702
MAC000002,8/16/2013 9:00,0.28
MAC000002,8/16/2013 9:30,0.138
MAC000002,8/16/2013 10:00,0.193
MAC000002,8/16/2013 10:30,0.132
MAC000002,8/16/2013 11:00,0.244
MAC000002,8/16/2013 11:30,0.14
MAC000002,8/16/2013 12:00,0.178
MAC000002,8/16/2013 12:30,0.386
MAC000002,8/16/2013 13:00,0.161
MAC000002,8/16/2013 13:30,0.1
MAC000002,8/16/2013 14:00,0.161
MAC000002,8/16/2013 14:30,0.2
MAC000002,8/16/2013 15:00,0.159
MAC000002,8/16/2013 15:30,0.149
MAC000002,8/16/2013 16:00,0.076
MAC000002,8/16/2013 16:30,0.158
MAC000002,8/16/2013 17:00,0.112
MAC000002,8/16/2013 17:30,0.19
MAC000002,8/16/2013 18:00,0.174
MAC000002,8/16/2013 18:30,0.107
MAC000002,8/16/2013 19:00,1.036
MAC000002,8/16/2013 19:30,0.155
MAC000002,8/16/2013 20:00,0.195
MAC000002,8/16/2013 20:30,0.184
MAC000002,8/16/2013 21:00,0.218
MAC000002,8/16/2013 21:30,0.189
MAC000002,8/16/2013 22:00,0.218
MAC000002,8/16/2013 22:30,0.16
MAC000002,8/16/2013 23:00,0.189
MAC000002,8/16/2013 23:30,0.156
MAC000002,8/17/2013 0:00,0.197
MAC000002,8/17/2013 0:30,0.161
MAC000002,8/17/2013 1:00,0.204
MAC000002,8/17/2013 1:30,0.125
MAC000002,8/17/2013 2:00,0.146
MAC000002,8/17/2013 2:30,0.09
MAC000002,8/17/2013 3:00,0.144
MAC000002,8/17/2013 3:30,0.087
MAC000002,8/17/2013 4:00,0.147
MAC000002,8/17/2013 4:30,0.084
MAC000002,8/17/2013 5:00,0.151
MAC000002,8/17/2013 5:30,0.08
MAC000002,8/17/2013 6:00,0.149
MAC000002,8/17/2013 6:30,0.082
MAC000002,8/17/2013 7:00,0.146
MAC000002,8/17/2013 7:30,0.087
MAC000002,8/17/2013 8:00,0.186
MAC000002,8/17/2013 8:30,0.092
MAC000002,8/17/2013 9:00,0.15
MAC000002,8/17/2013 9:30,0.408
MAC000002,8/17/2013 10:00,0.164
MAC000002,8/17/2013 10:30,0.099
MAC000002,8/17/2013 11:00,0.172
MAC000002,8/17/2013 11:30,0.135
MAC000002,8/17/2013 12:00,0.18
MAC000002,8/17/2013 12:30,0.086
MAC000002,8/17/2013 13:00,0.151
MAC000002,8/17/2013 13:30,0.084
MAC000002,8/17/2013 14:00,0.239
MAC000002,8/17/2013 14:30,0.227
MAC000002,8/17/2013 15:00,0.225
MAC000002,8/17/2013 15:30,0.155
MAC000002,8/17/2013 16:00,0.152
MAC000002,8/17/2013 16:30,0.165
MAC000002,8/17/2013 17:00,0.155
MAC000002,8/17/2013 17:30,0.157
MAC000002,8/17/2013 18:00,0.147
MAC000002,8/17/2013 18:30,0.194
MAC000002,8/17/2013 19:00,1.214
MAC000002,8/17/2013 19:30,0.156
MAC000002,8/17/2013 20:00,0.186
MAC000002,8/17/2013 20:30,0.178
MAC000002,8/17/2013 21:00,0.164
MAC000002,8/17/2013 21:30,0.194
MAC000002,8/17/2013 22:00,0.188
MAC000002,8/17/2013 22:30,0.24
MAC000002,8/17/2013 23:00,0.163
MAC000002,8/17/2013 23:30,0.216
MAC000002,8/18/2013 0:00,0.141
MAC000002,8/18/2013 0:30,0.212
MAC000002,8/18/2013 1:00,0.115
MAC000002,8/18/2013 1:30,0.148
MAC000002,8/18/2013 2:00,0.088
MAC000002,8/18/2013 2:30,0.183
MAC000002,8/18/2013 3:00,0.158
MAC000002,8/18/2013 3:30,0.143
MAC000002,8/18/2013 4:00,0.077
MAC000002,8/18/2013 4:30,0.153
MAC000002,8/18/2013 5:00,0.084
MAC000002,8/18/2013 5:30,0.136
MAC000002,8/18/2013 6:00,0.096
MAC000002,8/18/2013 6:30,0.125
MAC000002,8/18/2013 7:00,0.101
MAC000002,8/18/2013 7:30,0.12
MAC000002,8/18/2013 8:00,0.107
MAC000002,8/18/2013 8:30,0.115
MAC000002,8/18/2013 9:00,0.143
MAC000002,8/18/2013 9:30,0.116
MAC000002,8/18/2013 10:00,0.107
MAC000002,8/18/2013 10:30,0.429
MAC000002,8/18/2013 11:00,0.136
MAC000002,8/18/2013 11:30,0.124
MAC000002,8/18/2013 12:00,0.194
MAC000002,8/18/2013 12:30,0.114
MAC000002,8/18/2013 13:00,0.473
MAC000002,8/18/2013 13:30,0.376
MAC000002,8/18/2013 14:00,0.148
MAC000002,8/18/2013 14:30,0.091
MAC000002,8/18/2013 15:00,0.141
MAC000002,8/18/2013 15:30,0.109
MAC000002,8/18/2013 16:00,0.141
MAC000002,8/18/2013 16:30,0.134
MAC000002,8/18/2013 17:00,0.174
MAC000002,8/18/2013 17:30,0.163
MAC000002,8/18/2013 18:00,0.19
MAC000002,8/18/2013 18:30,0.137
MAC000002,8/18/2013 19:00,0.899
MAC000002,8/18/2013 19:30,0.163
MAC000002,8/18/2013 20:00,0.192
MAC000002,8/18/2013 20:30,0.163
MAC000002,8/18/2013 21:00,0.192
MAC000002,8/18/2013 21:30,0.183
MAC000002,8/18/2013 22:00,0.209
MAC000002,8/18/2013 22:30,0.185
MAC000002,8/18/2013 23:00,0.179
MAC000002,8/18/2013 23:30,0.157
MAC000002,8/19/2013 0:00,0.18
MAC000002,8/19/2013 0:30,0.13
MAC000002,8/19/2013 1:00,0.133
MAC000002,8/19/2013 1:30,0.097
MAC000002,8/19/2013 2:00,0.128
MAC000002,8/19/2013 2:30,0.09
MAC000002,8/19/2013 3:00,0.132
MAC000002,8/19/2013 3:30,0.087
MAC000002,8/19/2013 4:00,0.137
MAC000002,8/19/2013 4:30,0.081
MAC000002,8/19/2013 5:00,0.141
MAC000002,8/19/2013 5:30,0.075
MAC000002,8/19/2013 6:00,0.143
MAC000002,8/19/2013 6:30,0.08
MAC000002,8/19/2013 7:00,0.136
MAC000002,8/19/2013 7:30,0.129
MAC000002,8/19/2013 8:00,0.131
MAC000002,8/19/2013 8:30,0.504
MAC000002,8/19/2013 9:00,0.141
MAC000002,8/19/2013 9:30,0.103
MAC000002,8/19/2013 10:00,0.112
MAC000002,8/19/2013 10:30,0.127
MAC000002,8/19/2013 11:00,0.126
MAC000002,8/19/2013 11:30,0.149
MAC000002,8/19/2013 12:00,0.111
MAC000002,8/19/2013 12:30,0.144
MAC000002,8/19/2013 13:00,0.08
MAC000002,8/19/2013 13:30,0.431
MAC000002,8/19/2013 14:00,0.091
MAC000002,8/19/2013 14:30,0.156
MAC000002,8/19/2013 15:00,0.084
MAC000002,8/19/2013 15:30,0.18
MAC000002,8/19/2013 16:00,0.138
MAC000002,8/19/2013 16:30,0.222
MAC000002,8/19/2013 17:00,0.184
MAC000002,8/19/2013 17:30,0.154
MAC000002,8/19/2013 18:00,0.09
MAC000002,8/19/2013 18:30,0.783
MAC000002,8/19/2013 19:00,0.445
MAC000002,8/19/2013 19:30,0.179
MAC000002,8/19/2013 20:00,0.213
MAC000002,8/19/2013 20:30,0.23
MAC000002,8/19/2013 21:00,0.211
MAC000002,8/19/2013 21:30,0.239
MAC000002,8/19/2013 22:00,0.209
MAC000002,8/19/2013 22:30,0.235
MAC000002,8/19/2013 23:00,0.171
MAC000002,8/19/2013 23:30,0.226
MAC000002,8/20/2013 0:00,0.158
MAC000002,8/20/2013 0:30,0.15
MAC000002,8/20/2013 1:00,0.08
MAC000002,8/20/2013 1:30,0.137
MAC000002,8/20/2013 2:00,0.088
MAC000002,8/20/2013 2:30,0.125
MAC000002,8/20/2013 3:00,0.1
MAC000002,8/20/2013 3:30,0.114
MAC000002,8/20/2013 4:00,0.11
MAC000002,8/20/2013 4:30,0.101
MAC000002,8/20/2013 5:00,0.122
MAC000002,8/20/2013 5:30,0.09
MAC000002,8/20/2013 6:00,0.134
MAC000002,8/20/2013 6:30,0.079
MAC000002,8/20/2013 7:00,0.138
MAC000002,8/20/2013 7:30,0.08
MAC000002,8/20/2013 8:00,0.17
MAC000002,8/20/2013 8:30,0.095
MAC000002,8/20/2013 9:00,0.448
MAC000002,8/20/2013 9:30,0.136
MAC000002,8/20/2013 10:00,0.08
MAC000002,8/20/2013 10:30,0.147
MAC000002,8/20/2013 11:00,0.093
MAC000002,8/20/2013 11:30,0.171
MAC000002,8/20/2013 12:00,0.105
MAC000002,8/20/2013 12:30,0.693
MAC000002,8/20/2013 13:00,0.35
MAC000002,8/20/2013 13:30,0.095
MAC000002,8/20/2013 14:00,0.164
MAC000002,8/20/2013 14:30,0.096
MAC000002,8/20/2013 15:00,0.139
MAC000002,8/20/2013 15:30,0.086
MAC000002,8/20/2013 16:00,0.208
MAC000002,8/20/2013 16:30,0.13
MAC000002,8/20/2013 17:00,0.124
MAC000002,8/20/2013 17:30,0.116
MAC000002,8/20/2013 18:00,0.112
MAC000002,8/20/2013 18:30,0.112
MAC000002,8/20/2013 19:00,0.965
MAC000002,8/20/2013 19:30,0.168
MAC000002,8/20/2013 20:00,0.182
MAC000002,8/20/2013 20:30,0.16
MAC000002,8/20/2013 21:00,0.184
MAC000002,8/20/2013 21:30,0.156
MAC000002,8/20/2013 22:00,0.203
MAC000002,8/20/2013 22:30,0.172
MAC000002,8/20/2013 23:00,0.213
MAC000002,8/20/2013 23:30,0.146
MAC000002,8/21/2013 0:00,0.206
MAC000002,8/21/2013 0:30,0.128
MAC000002,8/21/2013 1:00,0.153
MAC000002,8/21/2013 1:30,0.077
MAC000002,8/21/2013 2:00,0.144
MAC000002,8/21/2013 2:30,0.082
MAC000002,8/21/2013 3:00,0.138
MAC000002,8/21/2013 3:30,0.087
MAC000002,8/21/2013 4:00,0.131
MAC000002,8/21/2013 4:30,0.093
MAC000002,8/21/2013 5:00,0.125
MAC000002,8/21/2013 5:30,0.098
MAC000002,8/21/2013 6:00,0.12
MAC000002,8/21/2013 6:30,0.104
MAC000002,8/21/2013 7:00,0.113
MAC000002,8/21/2013 7:30,0.109
MAC000002,8/21/2013 8:00,0.146
MAC000002,8/21/2013 8:30,0.449
MAC000002,8/21/2013 9:00,0.195
MAC000002,8/21/2013 9:30,0.202
MAC000002,8/21/2013 10:00,0.417
MAC000002,8/21/2013 10:30,0.182
MAC000002,8/21/2013 11:00,0.34
MAC000002,8/21/2013 11:30,0.372
MAC000002,8/21/2013 12:00,0.357
MAC000002,8/21/2013 12:30,0.139
MAC000002,8/21/2013 13:00,0.596
MAC000002,8/21/2013 13:30,0.253
MAC000002,8/21/2013 14:00,0.184
MAC000002,8/21/2013 14:30,0.156
MAC000002,8/21/2013 15:00,0.194
MAC000002,8/21/2013 15:30,0.118
MAC000002,8/21/2013 16:00,0.156
MAC000002,8/21/2013 16:30,0.103
MAC000002,8/21/2013 17:00,0.213
MAC000002,8/21/2013 17:30,0.124
MAC000002,8/21/2013 18:00,0.138
MAC000002,8/21/2013 18:30,0.157
MAC000002,8/21/2013 19:00,0.936
MAC000002,8/21/2013 19:30,0.174
MAC000002,8/21/2013 20:00,0.164
MAC000002,8/21/2013 20:30,0.206
MAC000002,8/21/2013 21:00,0.147
MAC000002,8/21/2013 21:30,0.183
MAC000002,8/21/2013 22:00,0.142
MAC000002,8/21/2013 22:30,0.188
MAC000002,8/21/2013 23:00,0.139
MAC000002,8/21/2013 23:30,0.188
MAC000002,8/22/2013 0:00,0.137
MAC000002,8/22/2013 0:30,0.172
MAC000002,8/22/2013 1:00,0.089
MAC000002,8/22/2013 1:30,0.141
MAC000002,8/22/2013 2:00,0.085
MAC000002,8/22/2013 2:30,0.143
MAC000002,8/22/2013 3:00,0.082
MAC000002,8/22/2013 3:30,0.143
MAC000002,8/22/2013 4:00,0.08
MAC000002,8/22/2013 4:30,0.143
MAC000002,8/22/2013 5:00,0.078
MAC000002,8/22/2013 5:30,0.147
MAC000002,8/22/2013 6:00,0.077
MAC000002,8/22/2013 6:30,0.149
MAC000002,8/22/2013 7:00,0.076
MAC000002,8/22/2013 7:30,0.185
MAC000002,8/22/2013 8:00,0.383
MAC000002,8/22/2013 8:30,0.152
MAC000002,8/22/2013 9:00,0.077
MAC000002,8/22/2013 9:30,0.149
MAC000002,8/22/2013 10:00,0.075
MAC000002,8/22/2013 10:30,0.146
MAC000002,8/22/2013 11:00,0.391
MAC000002,8/22/2013 11:30,0.166
MAC000002,8/22/2013 12:00,0.099
MAC000002,8/22/2013 12:30,0.163
MAC000002,8/22/2013 13:00,0.128
MAC000002,8/22/2013 13:30,0.15
MAC000002,8/22/2013 14:00,0.095
MAC000002,8/22/2013 14:30,0.141
MAC000002,8/22/2013 15:00,0.094
MAC000002,8/22/2013 15:30,0.139
MAC000002,8/22/2013 16:00,0.096
MAC000002,8/22/2013 16:30,0.144
MAC000002,8/22/2013 17:00,0.1
MAC000002,8/22/2013 17:30,0.214
MAC000002,8/22/2013 18:00,0.113
MAC000002,8/22/2013 18:30,0.182
MAC000002,8/22/2013 19:00,0.927
MAC000002,8/22/2013 19:30,0.177
MAC000002,8/22/2013 20:00,0.16
MAC000002,8/22/2013 20:30,0.207
MAC000002,8/22/2013 21:00,0.184
MAC000002,8/22/2013 21:30,0.204
MAC000002,8/22/2013 22:00,0.18
MAC000002,8/22/2013 22:30,0.254
MAC000002,8/22/2013 23:00,0.198
MAC000002,8/22/2013 23:30,0.204
MAC000002,8/23/2013 0:00,0.137
MAC000002,8/23/2013 0:30,0.183
MAC000002,8/23/2013 1:00,0.114
MAC000002,8/23/2013 1:30,0.115
MAC000002,8/23/2013 2:00,0.116
MAC000002,8/23/2013 2:30,0.105
MAC000002,8/23/2013 3:00,0.123
MAC000002,8/23/2013 3:30,0.098
MAC000002,8/23/2013 4:00,0.127
MAC000002,8/23/2013 4:30,0.094
MAC000002,8/23/2013 5:00,0.13
MAC000002,8/23/2013 5:30,0.091
MAC000002,8/23/2013 6:00,0.135
MAC000002,8/23/2013 6:30,0.088
MAC000002,8/23/2013 7:00,0.137
MAC000002,8/23/2013 7:30,0.119
MAC000002,8/23/2013 8:00,0.14
MAC000002,8/23/2013 8:30,0.428
MAC000002,8/23/2013 9:00,0.131
MAC000002,8/23/2013 9:30,0.093
MAC000002,8/23/2013 10:00,0.147
MAC000002,8/23/2013 10:30,0.303
MAC000002,8/23/2013 11:00,0.173
MAC000002,8/23/2013 11:30,0.087
MAC000002,8/23/2013 12:00,0.139
MAC000002,8/23/2013 12:30,0.086
MAC000002,8/23/2013 13:00,0.145
MAC000002,8/23/2013 13:30,0.098
MAC000002,8/23/2013 14:00,0.155
MAC000002,8/23/2013 14:30,0.084
MAC000002,8/23/2013 15:00,0.144
MAC000002,8/23/2013 15:30,0.081
MAC000002,8/23/2013 16:00,0.176
MAC000002,8/23/2013 16:30,0.159
MAC000002,8/23/2013 17:00,0.201
MAC000002,8/23/2013 17:30,0.105
MAC000002,8/23/2013 18:00,0.155
MAC000002,8/23/2013 18:30,1.182
MAC000002,8/23/2013 19:00,0.19
MAC000002,8/23/2013 19:30,0.159
MAC000002,8/23/2013 20:00,0.197
MAC000002,8/23/2013 20:30,0.192
MAC000002,8/23/2013 21:00,0.189
MAC000002,8/23/2013 21:30,0.198
MAC000002,8/23/2013 22:00,0.195
MAC000002,8/23/2013 22:30,0.193
MAC000002,8/23/2013 23:00,0.156
MAC000002,8/23/2013 23:30,0.187
MAC000002,8/24/2013 0:00,0.153
MAC000002,8/24/2013 0:30,0.191
MAC000002,8/24/2013 1:00,0.143
MAC000002,8/24/2013 1:30,0.157
MAC000002,8/24/2013 2:00,0.092
MAC000002,8/24/2013 2:30,0.142
MAC000002,8/24/2013 3:00,0.084
MAC000002,8/24/2013 3:30,0.146
MAC000002,8/24/2013 4:00,0.08
MAC000002,8/24/2013 4:30,0.15
MAC000002,8/24/2013 5:00,0.075
MAC000002,8/24/2013 5:30,0.152
MAC000002,8/24/2013 6:00,0.075
MAC000002,8/24/2013 6:30,0.149
MAC000002,8/24/2013 7:00,0.077
MAC000002,8/24/2013 7:30,0.162
MAC000002,8/24/2013 8:00,0.104
MAC000002,8/24/2013 8:30,0.439
MAC000002,8/24/2013 9:00,0.124
MAC000002,8/24/2013 9:30,0.151
MAC000002,8/24/2013 10:00,0.139
MAC000002,8/24/2013 10:30,0.128
MAC000002,8/24/2013 11:00,0.134
MAC000002,8/24/2013 11:30,0.122
MAC000002,8/24/2013 12:00,0.133
MAC000002,8/24/2013 12:30,0.139
MAC000002,8/24/2013 13:00,0.155
MAC000002,8/24/2013 13:30,0.154
MAC000002,8/24/2013 14:00,0.409
MAC000002,8/24/2013 14:30,0.248
MAC000002,8/24/2013 15:00,0.178
MAC000002,8/24/2013 15:30,0.169
MAC000002,8/24/2013 16:00,0.272
MAC000002,8/24/2013 16:30,0.125
MAC000002,8/24/2013 17:00,0.229
MAC000002,8/24/2013 17:30,0.156
MAC000002,8/24/2013 18:00,0.161
MAC000002,8/24/2013 18:30,0.379
MAC000002,8/24/2013 19:00,0.936
MAC000002,8/24/2013 19:30,0.193
MAC000002,8/24/2013 20:00,0.214
MAC000002,8/24/2013 20:30,0.186
MAC000002,8/24/2013 21:00,0.213
